stopId,countryIso,countryUrl,stopName,stopTypeGroup,stopLat,stopLon,stopDesc,datetime,tags
9406689757908628982,VNM,vietnam,Stop 26 2 S32,bus,21.002337429576485,105.86220812462997,,2025-10-11T05:57:59+07:00,{'name': 'Số 377 Kim Ngưu'}
6088923622932335744,VNM,vietnam,random,bus,21.003433745356446,105.86036244765847,,2025-10-11T05:58:29+07:00,"{'name': 'Ngõ 174 Phố Kim Ngưu, Phường Bạch Mai, Thành phố Hà Nội, 11617, Việt Nam'}"
9192817396431983294,VNM,vietnam,Stop 26 2 S33,bus,21.003463008841415,105.86035499863533,,2025-10-11T05:58:59+07:00,{'name': 'Qua Cổng Bệnh Viện Thanh Nhàn 50M - 42 Thanh Nhàn'}
9077299217422795669,VNM,vietnam,random,bus,21.003373303989378,105.85820341507045,,2025-10-11T05:59:29+07:00,"{'name': 'Bệnh viện Phổi Hà Nội, 44, Phố Thanh Nhàn, Phường Bạch Mai, Thành phố Hà Nội, 11617, Việt Nam'}"
9596915132600267463,VNM,vietnam,random,bus,21.003248438286423,105.85596834425044,,2025-10-11T05:59:59+07:00,"{'name': 'Cung Tuổi Trẻ, Phố Võ Thị Sáu, Phường Bạch Mai, Thành phố Hà Nội, 10053, Việt Nam'}"
5592285166185733690,VNM,vietnam,random,bus,21.003154038838442,105.85376338191152,,2025-10-11T06:00:29+07:00,"{'name': 'tạp hoá, 148, Ngõ Quỳnh, Phường Bạch Mai, Thành phố Hà Nội, 10053, Việt Nam'}"
5213087682019308006,VNM,vietnam,Stop 26 2 S34,bus,21.003190838416067,105.85367972926238,,2025-10-11T06:00:59+07:00,{'name': 'Gần Chung Cư A3B (Số 92) Thanh Nhàn'}
8444958995380199697,VNM,vietnam,random,bus,21.003236879354482,105.85136933363997,,2025-10-11T06:01:29+07:00,"{'name': 'Trung tâm Văn hoá - Thông tin và Thể thao quận Hai Bà Trưng, 255-257, Phố Bạch Mai, Phường Bạch Mai, Thành phố Hà Nội, 10053, Việt Nam'}"
6002854803043354658,VNM,vietnam,random,bus,21.003282755218848,105.84892382544142,,2025-10-11T06:01:59+07:00,"{'name': 'Đại học Bách khoa Hà Nội, 1, Đường Đại Cồ Việt, Phường Bạch Mai, Thành phố Hà Nội, 10999, Việt Nam'}"
2233865248168711506,VNM,vietnam,Stop 26 2 S35,bus,21.003284074277378,105.84887233007697,,2025-10-11T06:01:59+07:00,{'name': 'Qua Viện Tin Học Pháp Ngữ 20M - Lê Thanh Nghị'}
6072707377603455516,VNM,vietnam,random,bus,21.002889374350733,105.84646587754652,,2025-10-11T06:02:29+07:00,"{'name': 'Phố Lê Thanh Nghị, Phường Bạch Mai, Thành phố Hà Nội, 10999, Việt Nam'}"
7887179447395429884,VNM,vietnam,random,bus,21.002480046113728,105.84419909911584,,2025-10-11T06:02:59+07:00,"{'name': 'Ngõ 204 Phố Lê Thanh Nghị, Phường Bạch Mai, Thành phố Hà Nội, 10999, Việt Nam'}"
6959391749511730295,VNM,vietnam,Stop 26 2 S36,bus,21.002464624746285,105.84419866983629,,2025-10-11T06:03:59+07:00,{'name': '170 - 172 Lê Thanh Nghị'}
2673625392124922426,VNM,vietnam,random,bus,21.00534252158189,105.84201936878621,,2025-10-11T06:04:29+07:00,"{'name': 'Đường Giải Phóng, Phường Bạch Mai, Thành phố Hà Nội, 10181, Việt Nam'}"
1589041280604920176,VNM,vietnam,Stop 26 2 S37,bus,21.00535740638753,105.84195920258259,,2025-10-11T06:05:59+07:00,{'name': 'Gần Cổng Parabol ĐH Bách Khoa - 17 Giải Phóng (Cột Trước)'}
3619769538255404151,VNM,vietnam,random,bus,21.00768511583365,105.83988499454993,,2025-10-11T06:06:29+07:00,"{'name': 'Long Vĩ Palace, 3A, Phố Đào Duy Anh, Phường Kim Liên, Thành phố Hà Nội, 10306, Việt Nam'}"
2748869849864621330,VNM,vietnam,random,bus,21.009986269708392,105.83773143274969,,2025-10-11T06:06:59+07:00,"{'name': '7, Phố Xã Đàn, Phường Kim Liên, Thành phố Hà Nội, 10306, Việt Nam'}"
7223217237257759546,VNM,vietnam,Stop 26 2 S38,bus,21.00997657342416,105.83772991607638,,2025-10-11T06:08:59+07:00,{'name': '101A2 TT Trung Tự - Phạm Ngọc Thạch'}
2104705954271217233,VNM,vietnam,random,bus,21.008922536911918,105.83570137631504,,2025-10-11T06:09:29+07:00,"{'name': 'Ngõ 43 Phạm Ngọc Thạch, Khu tập thể Kim Liên, Phường Kim Liên, Thành phố Hà Nội, 10306, Việt Nam'}"
